Postcode,Postcode Status,LSOA Code,LSOA Name,Index of Multiple Deprivation Rank,Index of Multiple Deprivation Decile,Income Rank,Income Decile,Income Score,Employment Rank,Employment Decile,Employment Score,Education and Skills Rank,Education and Skills Decile,Health and Disability Rank,Health and Disability Decile,Crime Rank,Crime Decile,Barriers to Housing & Services Rank,Barriers to Housing & Services Decile,Living Environment Rank,Living Environment Decile,IDACI Rank,IDACI Decile,IDACI Score,IDAOPI Rank,IDAOPI Decile,IDAOPI Score
S60 2YL,Terminated,E01007680,Rotherham 023D E01007680,6904,3,5339,2,0.252,5645,2,0.191,5350,2,7756,3,9189,3,22945,7,12882,4,7576,3,0.282,6756,3,0.281
S60 2YN,Terminated,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 2YP,Live,E01007675,Rotherham 023A E01007675,12085,4,12418,4,0.15,8171,3,0.159,11704,4,8731,3,11608,4,29641,10,16229,5,14322,5,0.173,16275,5,0.151
S60 2YQ,Terminated,E01007680,Rotherham 023D E01007680,6904,3,5339,2,0.252,5645,2,0.191,5350,2,7756,3,9189,3,22945,7,12882,4,7576,3,0.282,6756,3,0.281
S60 2YR,Terminated,E01007680,Rotherham 023D E01007680,6904,3,5339,2,0.252,5645,2,0.191,5350,2,7756,3,9189,3,22945,7,12882,4,7576,3,0.282,6756,3,0.281
S60 2YS,Terminated,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 2YT,Terminated,E01007680,Rotherham 023D E01007680,6904,3,5339,2,0.252,5645,2,0.191,5350,2,7756,3,9189,3,22945,7,12882,4,7576,3,0.282,6756,3,0.281
S60 2YU,Terminated,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 2YW,Terminated,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 2YX,Terminated,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 2YY,Terminated,E01007680,Rotherham 023D E01007680,6904,3,5339,2,0.252,5645,2,0.191,5350,2,7756,3,9189,3,22945,7,12882,4,7576,3,0.282,6756,3,0.281
S60 2YZ,Terminated,E01007714,Rotherham 017B E01007714,805,1,1693,1,0.353,1408,1,0.284,2713,1,512,1,1233,1,20132,7,1347,1,6202,2,0.31,2185,1,0.412
S60 2ZS,Terminated,E01007714,Rotherham 017B E01007714,805,1,1693,1,0.353,1408,1,0.284,2713,1,512,1,1233,1,20132,7,1347,1,6202,2,0.31,2185,1,0.412
S60 3AA,Live,E01007679,Rotherham 023C E01007679,8705,3,6674,3,0.227,5144,2,0.198,11270,4,5403,2,13312,5,29211,9,20954,7,6692,3,0.299,11644,4,0.203
S60 3AB,Live,E01007679,Rotherham 023C E01007679,8705,3,6674,3,0.227,5144,2,0.198,11270,4,5403,2,13312,5,29211,9,20954,7,6692,3,0.299,11644,4,0.203
S60 3AD,Live,E01007679,Rotherham 023C E01007679,8705,3,6674,3,0.227,5144,2,0.198,11270,4,5403,2,13312,5,29211,9,20954,7,6692,3,0.299,11644,4,0.203
S60 3AE,Terminated,E01007679,Rotherham 023C E01007679,8705,3,6674,3,0.227,5144,2,0.198,11270,4,5403,2,13312,5,29211,9,20954,7,6692,3,0.299,11644,4,0.203
S60 3AF,Terminated,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3AG,Terminated,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3AH,Live,E01007679,Rotherham 023C E01007679,8705,3,6674,3,0.227,5144,2,0.198,11270,4,5403,2,13312,5,29211,9,20954,7,6692,3,0.299,11644,4,0.203
S60 3AJ,Terminated,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3AL,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3AN,Live,E01007679,Rotherham 023C E01007679,8705,3,6674,3,0.227,5144,2,0.198,11270,4,5403,2,13312,5,29211,9,20954,7,6692,3,0.299,11644,4,0.203
S60 3AP,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3AQ,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3AR,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3AS,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3AT,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3AU,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3AW,Live,E01007679,Rotherham 023C E01007679,8705,3,6674,3,0.227,5144,2,0.198,11270,4,5403,2,13312,5,29211,9,20954,7,6692,3,0.299,11644,4,0.203
S60 3AX,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3AY,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3AZ,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3BA,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3BB,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3BD,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3BE,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3BF,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3BG,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3BH,Terminated,E01007813,Rotherham 024C E01007813,15156,5,13933,5,0.135,11083,4,0.131,12766,4,8395,3,24937,8,26820,9,20015,7,19002,6,0.12,12249,4,0.195
S60 3BJ,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3BL,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3BN,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3BP,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3BQ,Terminated,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3BS,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3BT,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3BU,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3BW,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3BX,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3BY,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3BZ,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3DA,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3DB,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3DD,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3DE,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3DF,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3DG,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3DH,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3DJ,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3DL,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3DN,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3DP,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3DQ,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3DR,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3DS,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3DT,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3DU,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3DW,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3DX,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3DY,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3DZ,Live,E01007813,Rotherham 024C E01007813,15156,5,13933,5,0.135,11083,4,0.131,12766,4,8395,3,24937,8,26820,9,20015,7,19002,6,0.12,12249,4,0.195
S60 3EA,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3EB,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3ED,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3EE,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3EF,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3EG,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3EH,Live,E01007678,Rotherham 023B E01007678,23384,8,29851,10,0.041,20728,7,0.077,25217,8,13579,5,26027,8,5447,2,30299,10,27839,9,0.054,32576,10,0.027
S60 3EJ,Live,E01007679,Rotherham 023C E01007679,8705,3,6674,3,0.227,5144,2,0.198,11270,4,5403,2,13312,5,29211,9,20954,7,6692,3,0.299,11644,4,0.203
S60 3EL,Live,E01007679,Rotherham 023C E01007679,8705,3,6674,3,0.227,5144,2,0.198,11270,4,5403,2,13312,5,29211,9,20954,7,6692,3,0.299,11644,4,0.203
S60 3EN,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3EP,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3EQ,Live,E01007711,Rotherham 021D E01007711,26759,9,26212,8,0.058,23239,8,0.067,25866,8,14535,5,20811,7,28077,9,25066,8,27689,9,0.055,23526,8,0.095
S60 3ER,Live,E01007679,Rotherham 023C E01007679,8705,3,6674,3,0.227,5144,2,0.198,11270,4,5403,2,13312,5,29211,9,20954,7,6692,3,0.299,11644,4,0.203
S60 3ES,Live,E01007679,Rotherham 023C E01007679,8705,3,6674,3,0.227,5144,2,0.198,11270,4,5403,2,13312,5,29211,9,20954,7,6692,3,0.299,11644,4,0.203
S60 3ET,Live,E01007679,Rotherham 023C E01007679,8705,3,6674,3,0.227,5144,2,0.198,11270,4,5403,2,13312,5,29211,9,20954,7,6692,3,0.299,11644,4,0.203
S60 3EU,Live,E01007679,Rotherham 023C E01007679,8705,3,6674,3,0.227,5144,2,0.198,11270,4,5403,2,13312,5,29211,9,20954,7,6692,3,0.299,11644,4,0.203
S60 3EW,Live,E01007679,Rotherham 023C E01007679,8705,3,6674,3,0.227,5144,2,0.198,11270,4,5403,2,13312,5,29211,9,20954,7,6692,3,0.299,11644,4,0.203
S60 3EX,Live,E01007679,Rotherham 023C E01007679,8705,3,6674,3,0.227,5144,2,0.198,11270,4,5403,2,13312,5,29211,9,20954,7,6692,3,0.299,11644,4,0.203
S60 3EY,Live,E01007679,Rotherham 023C E01007679,8705,3,6674,3,0.227,5144,2,0.198,11270,4,5403,2,13312,5,29211,9,20954,7,6692,3,0.299,11644,4,0.203
S60 3EZ,Live,E01007679,Rotherham 023C E01007679,8705,3,6674,3,0.227,5144,2,0.198,11270,4,5403,2,13312,5,29211,9,20954,7,6692,3,0.299,11644,4,0.203
S60 3FR,Terminated,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3GZ,Terminated,E01007714,Rotherham 017B E01007714,805,1,1693,1,0.353,1408,1,0.284,2713,1,512,1,1233,1,20132,7,1347,1,6202,2,0.31,2185,1,0.412
S60 3HA,Live,E01007679,Rotherham 023C E01007679,8705,3,6674,3,0.227,5144,2,0.198,11270,4,5403,2,13312,5,29211,9,20954,7,6692,3,0.299,11644,4,0.203
S60 3HB,Live,E01007679,Rotherham 023C E01007679,8705,3,6674,3,0.227,5144,2,0.198,11270,4,5403,2,13312,5,29211,9,20954,7,6692,3,0.299,11644,4,0.203
S60 3HD,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3HE,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3HF,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3HH,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3HL,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3HP,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3HR,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3HS,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3HT,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3HU,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3HW,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3HX,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3HY,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3HZ,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3JA,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3JB,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3JD,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3JE,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3JF,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3JG,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3JH,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3JJ,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3JL,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3JN,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3JP,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3JQ,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3JW,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3JY,Live,E01007711,Rotherham 021D E01007711,26759,9,26212,8,0.058,23239,8,0.067,25866,8,14535,5,20811,7,28077,9,25066,8,27689,9,0.055,23526,8,0.095
S60 3JZ,Live,E01007711,Rotherham 021D E01007711,26759,9,26212,8,0.058,23239,8,0.067,25866,8,14535,5,20811,7,28077,9,25066,8,27689,9,0.055,23526,8,0.095
S60 3LA,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3LB,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3LD,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3LE,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3LF,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3LG,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3LH,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3LJ,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3LL,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3LN,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3LP,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3LQ,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3LR,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3LS,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3LT,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3LU,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3LW,Live,E01007712,Rotherham 023E E01007712,24084,8,22290,7,0.076,17582,6,0.091,22876,7,18061,6,17008,6,32470,10,24590,8,24174,8,0.078,26416,9,0.078
S60 3LX,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3LY,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
S60 3LZ,Live,E01007713,Rotherham 023F E01007713,25985,8,29318,9,0.043,20352,7,0.078,24320,8,15042,5,24063,8,20478,7,24245,8,27285,9,0.058,31330,10,0.044
